src_node,dest_node,nodesList,distance,linksList,numHops
18,20,"[18, 35, 31, 1, 12, 13, 0, 15, 105, 103, 104, 20]",78.0,"[71, 98, 12, 10, 60, 2, 4, 66, 179, 178, 77]",11
18,20,"[18, 3, 0, 15, 20]",78.1,"[20, 1, 4, 65]",4
18,21,"[18, 35, 31, 1, 21]",33.0,"[71, 98, 12, 11]",4
18,21,"[18, 35, 131, 132, 130, 21]",48.0,"[71, 105, 200, 199, 79]",5
18,21,"[18, 35, 23, 29, 28, 31, 1, 21]",49.0,"[71, 83, 82, 91, 92, 12, 11]",7
18,21,"[18, 3, 1, 21]",53.14,"[20, 7, 11]",3
18,21,"[18, 3, 14, 0, 13, 12, 1, 21]",58.0,"[20, 19, 3, 2, 60, 10, 11]",7
18,22,"[18, 35, 31, 1, 11, 2, 17, 22]",78.0,"[71, 98, 12, 9, 15, 16, 69]",7
18,22,"[18, 3, 14, 0, 15, 105, 103, 104, 20, 22]",87.0,"[20, 19, 3, 4, 66, 179, 178, 77, 76]",9
18,22,"[18, 3, 0, 15, 105, 103, 104, 20, 22]",87.1,"[20, 1, 4, 66, 179, 178, 77, 76]",8
18,22,"[18, 3, 14, 0, 16, 17, 22]",88.0,"[20, 19, 3, 5, 67, 69]",6
18,22,"[18, 3, 0, 16, 17, 22]",88.1,"[20, 1, 5, 67, 69]",5
18,23,"[18, 35, 23]",20.0,"[71, 83]",2
18,23,"[18, 35, 31, 28, 29, 23]",42.0,"[71, 98, 92, 91, 82]",5
18,23,"[18, 98, 93, 94, 96, 23]",50.0,"[72, 170, 169, 171, 84]",5
18,23,"[18, 3, 5, 23]",53.74,"[20, 18, 29]",3
18,23,"[18, 3, 1, 31, 35, 23]",60.14,"[20, 7, 12, 98, 83]",5
18,24,"[18, 35, 31, 28, 19, 30, 8, 124, 24]",48.0,"[71, 98, 92, 73, 74, 44, 45, 86]",8
18,24,"[18, 35, 31, 28, 19, 30, 8, 24]",50.0,"[71, 98, 92, 73, 74, 44, 42]",7
18,24,"[18, 35, 31, 28, 19, 30, 8, 125, 124, 24]",55.0,"[71, 98, 92, 73, 74, 44, 46, 195, 86]",9
18,24,"[18, 35, 23, 29, 28, 19, 30, 8, 124, 24]",58.0,"[71, 83, 82, 91, 73, 74, 44, 45, 86]",9
18,24,"[18, 35, 31, 28, 19, 30, 8, 125, 126, 24]",60.0,"[71, 98, 92, 73, 74, 44, 46, 196, 87]",9
18,25,"[18, 35, 31, 28, 19, 30, 8, 124, 24, 25]",58.0,"[71, 98, 92, 73, 74, 44, 45, 86, 85]",9
18,25,"[18, 35, 31, 28, 19, 30, 8, 24, 25]",60.0,"[71, 98, 92, 73, 74, 44, 42, 85]",8
18,25,"[18, 35, 31, 28, 19, 30, 8, 125, 124, 24, 25]",65.0,"[71, 98, 92, 73, 74, 44, 46, 195, 86, 85]",10
18,25,"[18, 35, 23, 29, 28, 19, 30, 8, 124, 24, 25]",68.0,"[71, 83, 82, 91, 73, 74, 44, 45, 86, 85]",10
18,25,"[18, 35, 31, 28, 19, 30, 8, 125, 126, 24, 25]",70.0,"[71, 98, 92, 73, 74, 44, 46, 196, 87, 85]",10
18,26,"[18, 35, 31, 1, 11, 128, 129, 127, 26]",61.0,"[71, 98, 12, 9, 58, 198, 197, 89]",8
18,26,"[18, 35, 31, 1, 11, 129, 127, 26]",62.0,"[71, 98, 12, 9, 59, 197, 89]",7
18,26,"[18, 35, 31, 28, 19, 30, 8, 124, 24, 4, 26]",72.96,"[71, 98, 92, 73, 74, 44, 45, 86, 25, 26]",10
18,26,"[18, 35, 31, 28, 19, 30, 8, 24, 4, 26]",74.95999999999998,"[71, 98, 92, 73, 74, 44, 42, 25, 26]",9
18,26,"[18, 35, 23, 29, 28, 31, 1, 11, 128, 129, 127, 26]",77.0,"[71, 83, 82, 91, 92, 12, 9, 58, 198, 197, 89]",11
18,27,"[18, 35, 23, 27]",40.0,"[71, 83, 81]",3
18,27,"[18, 35, 31, 28, 19, 30, 8, 27]",50.0,"[71, 98, 92, 73, 74, 44, 43]",7
18,27,"[18, 35, 31, 1, 140, 141, 139, 27]",59.0,"[71, 98, 12, 13, 206, 205, 90]",7
18,27,"[18, 35, 23, 29, 28, 19, 30, 8, 27]",60.0,"[71, 83, 82, 91, 73, 74, 44, 43]",8
18,27,"[18, 35, 31, 28, 29, 23, 27]",62.0,"[71, 98, 92, 91, 82, 81]",6
18,28,"[18, 35, 31, 28]",26.0,"[71, 98, 92]",3
18,28,"[18, 35, 23, 29, 28]",36.0,"[71, 83, 82, 91]",4
18,28,"[18, 3, 1, 31, 28]",52.14,"[20, 7, 12, 92]",4
18,28,"[18, 35, 31, 138, 137, 136, 19, 28]",56.0,"[71, 98, 99, 204, 203, 75, 73]",7
18,28,"[18, 3, 14, 0, 13, 12, 1, 31, 28]",57.0,"[20, 19, 3, 2, 60, 10, 12, 92]",8
18,29,"[18, 35, 23, 29]",30.0,"[71, 83, 82]",3
18,29,"[18, 35, 31, 28, 29]",32.0,"[71, 98, 92, 91]",4
18,29,"[18, 3, 1, 31, 28, 29]",58.14,"[20, 7, 12, 92, 91]",5
18,29,"[18, 98, 93, 94, 96, 23, 29]",60.0,"[72, 170, 169, 171, 84, 82]",6
18,29,"[18, 35, 31, 138, 137, 136, 19, 28, 29]",62.0,"[71, 98, 99, 204, 203, 75, 73, 91]",8
18,30,"[18, 35, 31, 28, 19, 30]",30.0,"[71, 98, 92, 73, 74]",5
18,30,"[18, 35, 23, 29, 28, 19, 30]",40.0,"[71, 83, 82, 91, 73, 74]",6
18,30,"[18, 35, 31, 138, 137, 136, 19, 30]",56.0,"[71, 98, 99, 204, 203, 75, 74]",7
18,30,"[18, 3, 1, 31, 28, 19, 30]",56.14,"[20, 7, 12, 92, 73, 74]",6
18,30,"[18, 35, 23, 27, 8, 30]",60.0,"[71, 83, 81, 43, 44]",5
18,31,"[18, 35, 31]",23.0,"[71, 98]",2
18,31,"[18, 35, 23, 29, 28, 31]",39.0,"[71, 83, 82, 91, 92]",5
18,31,"[18, 3, 1, 31]",49.14,"[20, 7, 12]",3
18,31,"[18, 3, 14, 0, 13, 12, 1, 31]",54.0,"[20, 19, 3, 2, 60, 10, 12]",7
18,31,"[18, 3, 0, 13, 12, 1, 31]",54.1,"[20, 1, 2, 60, 10, 12]",6
18,32,"[18, 35, 31, 28, 19, 30, 8, 124, 24, 25, 119, 118, 120, 34, 32]",126.0,"[71, 98, 92, 73, 74, 44, 45, 86, 85, 88, 191, 192, 104, 100]",14
18,32,"[18, 35, 31, 28, 19, 30, 8, 24, 25, 119, 118, 120, 34, 32]",128.0,"[71, 98, 92, 73, 74, 44, 42, 85, 88, 191, 192, 104, 100]",13
18,32,"[18, 35, 31, 28, 19, 30, 8, 125, 124, 24, 25, 119, 118, 120, 34, 32]",133.0,"[71, 98, 92, 73, 74, 44, 46, 195, 86, 85, 88, 191, 192, 104, 100]",15
18,32,"[18, 35, 23, 29, 28, 19, 30, 8, 124, 24, 25, 119, 118, 120, 34, 32]",136.0,"[71, 83, 82, 91, 73, 74, 44, 45, 86, 85, 88, 191, 192, 104, 100]",15
18,32,"[18, 35, 23, 27, 8, 124, 24, 25, 119, 118, 120, 34, 32]",138.0,"[71, 83, 81, 43, 45, 86, 85, 88, 191, 192, 104, 100]",12
18,33,"[18, 35, 31, 1, 11, 37, 33]",50.0,"[71, 98, 12, 9, 57, 102]",6
18,33,"[18, 35, 31, 1, 12, 33]",53.0,"[71, 98, 12, 10, 61]",5
18,33,"[18, 35, 23, 29, 28, 31, 1, 11, 37, 33]",66.0,"[71, 83, 82, 91, 92, 12, 9, 57, 102]",9
18,33,"[18, 3, 14, 0, 13, 12, 33]",68.0,"[20, 19, 3, 2, 60, 61]",6
18,33,"[18, 3, 0, 13, 12, 33]",68.1,"[20, 1, 2, 60, 61]",5
18,34,"[18, 35, 31, 28, 19, 30, 8, 124, 24, 25, 119, 118, 120, 34]",93.0,"[71, 98, 92, 73, 74, 44, 45, 86, 85, 88, 191, 192, 104]",13
18,34,"[18, 35, 31, 28, 19, 30, 8, 24, 25, 119, 118, 120, 34]",95.0,"[71, 98, 92, 73, 74, 44, 42, 85, 88, 191, 192, 104]",12
18,34,"[18, 35, 31, 28, 19, 30, 8, 125, 124, 24, 25, 119, 118, 120, 34]",100.0,"[71, 98, 92, 73, 74, 44, 46, 195, 86, 85, 88, 191, 192, 104]",14
18,34,"[18, 35, 23, 29, 28, 19, 30, 8, 124, 24, 25, 119, 118, 120, 34]",103.0,"[71, 83, 82, 91, 73, 74, 44, 45, 86, 85, 88, 191, 192, 104]",14
18,34,"[18, 35, 23, 29, 28, 19, 30, 8, 24, 25, 119, 118, 120, 34]",105.0,"[71, 83, 82, 91, 73, 74, 44, 42, 85, 88, 191, 192, 104]",13
18,35,"[18, 35]",16.0,[71],1
18,35,"[18, 98, 93, 94, 96, 23, 35]",54.0,"[72, 170, 169, 171, 84, 83]",6
18,35,"[18, 3, 1, 31, 35]",56.14,"[20, 7, 12, 98]",4
18,35,"[18, 3, 5, 23, 35]",57.74,"[20, 18, 29, 83]",4
18,35,"[18, 3, 14, 0, 13, 12, 1, 31, 35]",61.0,"[20, 19, 3, 2, 60, 10, 12, 98]",8
18,36,"[18, 35, 31, 1, 21, 36]",42.0,"[71, 98, 12, 11, 78]",5
18,36,"[18, 35, 31, 28, 19, 30, 152, 38, 36]",51.0,"[71, 98, 92, 73, 74, 96, 117, 106]",8
18,36,"[18, 35, 31, 28, 19, 30, 38, 36]",53.0,"[71, 98, 92, 73, 74, 95, 106]",7
18,36,"[18, 35, 131, 132, 130, 21, 36]",57.0,"[71, 105, 200, 199, 79, 78]",6
18,36,"[18, 35, 23, 29, 28, 31, 1, 21, 36]",58.0,"[71, 83, 82, 91, 92, 12, 11, 78]",8
18,37,"[18, 35, 31, 1, 11, 37]",44.0,"[71, 98, 12, 9, 57]",5
18,37,"[18, 35, 31, 1, 12, 33, 37]",59.0,"[71, 98, 12, 10, 61, 102]",6
18,37,"[18, 35, 23, 29, 28, 31, 1, 11, 37]",60.0,"[71, 83, 82, 91, 92, 12, 9, 57]",8
18,37,"[18, 3, 1, 11, 37]",64.14,"[20, 7, 9, 57]",4
18,37,"[18, 3, 14, 0, 13, 12, 1, 11, 37]",69.0,"[20, 19, 3, 2, 60, 10, 9, 57]",8
18,38,"[18, 35, 31, 28, 19, 30, 152, 38]",41.0,"[71, 98, 92, 73, 74, 96, 117]",7
18,38,"[18, 35, 31, 28, 19, 30, 38]",43.0,"[71, 98, 92, 73, 74, 95]",6
18,38,"[18, 35, 23, 29, 28, 19, 30, 152, 38]",51.0,"[71, 83, 82, 91, 73, 74, 96, 117]",8
18,38,"[18, 35, 31, 1, 21, 36, 38]",52.0,"[71, 98, 12, 11, 78, 106]",6
18,38,"[18, 35, 23, 29, 28, 19, 30, 38]",53.0,"[71, 83, 82, 91, 73, 74, 95]",7
19,0,"[19, 28, 31, 1, 12, 13, 0]",23.0,"[73, 92, 12, 10, 60, 2]",6
19,0,"[19, 28, 29, 23, 35, 31, 1, 12, 13, 0]",47.0,"[73, 91, 82, 83, 98, 12, 10, 60, 2]",9
19,0,"[19, 136, 137, 138, 31, 1, 12, 13, 0]",49.0,"[75, 203, 204, 99, 12, 10, 60, 2]",8
19,0,"[19, 28, 31, 1, 12, 142, 144, 143, 13, 0]",54.0,"[73, 92, 12, 10, 62, 207, 208, 63, 2]",9
19,0,"[19, 30, 152, 38, 36, 21, 1, 12, 13, 0]",54.0,"[74, 96, 117, 106, 78, 11, 10, 60, 2]",9
19,1,"[19, 28, 31, 1]",8.0,"[73, 92, 12]",3
19,1,"[19, 28, 29, 23, 35, 31, 1]",32.0,"[73, 91, 82, 83, 98, 12]",6
19,1,"[19, 136, 137, 138, 31, 1]",34.0,"[75, 203, 204, 99, 12]",5
19,1,"[19, 30, 152, 38, 36, 21, 1]",39.0,"[74, 96, 117, 106, 78, 11]",6
19,1,"[19, 30, 38, 36, 21, 1]",41.0,"[74, 95, 106, 78, 11]",5
19,2,"[19, 28, 31, 1, 11, 2]",22.0,"[73, 92, 12, 9, 15]",5
19,2,"[19, 28, 29, 23, 35, 31, 1, 11, 2]",46.0,"[73, 91, 82, 83, 98, 12, 9, 15]",8
19,2,"[19, 136, 137, 138, 31, 1, 11, 2]",48.0,"[75, 203, 204, 99, 12, 9, 15]",7
19,2,"[19, 30, 152, 38, 36, 21, 1, 11, 2]",53.0,"[74, 96, 117, 106, 78, 11, 9, 15]",8
19,2,"[19, 30, 38, 36, 21, 1, 11, 2]",55.0,"[74, 95, 106, 78, 11, 9, 15]",7
19,3,"[19, 28, 31, 35, 18, 3]",38.0,"[73, 92, 98, 71, 20]",5
19,3,"[19, 28, 31, 1, 3]",44.14,"[73, 92, 12, 7]",4
19,3,"[19, 28, 29, 23, 35, 18, 3]",48.0,"[73, 91, 82, 83, 71, 20]",6
19,3,"[19, 28, 31, 1, 12, 13, 0, 14, 3]",49.0,"[73, 92, 12, 10, 60, 2, 3, 19]",8
19,3,"[19, 28, 31, 1, 12, 13, 0, 3]",49.1,"[73, 92, 12, 10, 60, 2, 1]",7
19,4,"[19, 30, 8, 124, 24, 4]",29.119999999999997,"[74, 44, 45, 86, 25]",5
19,4,"[19, 30, 8, 24, 4]",31.119999999999997,"[74, 44, 42, 25]",4
19,4,"[19, 30, 8, 125, 124, 24, 4]",36.12,"[74, 44, 46, 195, 86, 25]",6
19,4,"[19, 30, 8, 125, 126, 24, 4]",41.12,"[74, 44, 46, 196, 87, 25]",6
19,4,"[19, 30, 8, 124, 125, 126, 24, 4]",50.12,"[74, 44, 45, 195, 196, 87, 25]",7
19,5,"[19, 28, 31, 35, 23, 5]",22.31,"[73, 92, 98, 83, 29]",5
19,5,"[19, 28, 29, 23, 5]",24.31,"[73, 91, 82, 29]",4
19,5,"[19, 30, 8, 27, 23, 5]",48.31,"[74, 44, 43, 81, 29]",5
19,5,"[19, 136, 137, 138, 31, 35, 23, 5]",48.31,"[75, 203, 204, 99, 98, 83, 29]",7
19,5,"[19, 136, 137, 138, 31, 28, 29, 23, 5]",56.31,"[75, 203, 204, 99, 92, 91, 82, 29]",8
19,6,"[19, 28, 31, 1, 11, 128, 129, 127, 26, 7, 6]",76.0,"[73, 92, 12, 9, 58, 198, 197, 89, 40, 35]",10
19,6,"[19, 28, 31, 1, 11, 129, 127, 26, 7, 6]",77.0,"[73, 92, 12, 9, 59, 197, 89, 40, 35]",9
19,6,"[19, 30, 8, 124, 24, 4, 26, 7, 6]",77.96,"[74, 44, 45, 86, 25, 26, 40, 35]",8
19,6,"[19, 30, 8, 124, 24, 25, 9, 6]",79.0,"[74, 44, 45, 86, 85, 47, 36]",7
19,6,"[19, 30, 8, 24, 4, 26, 7, 6]",79.95999999999998,"[74, 44, 42, 25, 26, 40, 35]",7
19,7,"[19, 28, 31, 1, 11, 128, 129, 127, 26, 7]",56.0,"[73, 92, 12, 9, 58, 198, 197, 89, 40]",9
19,7,"[19, 28, 31, 1, 11, 129, 127, 26, 7]",57.0,"[73, 92, 12, 9, 59, 197, 89, 40]",8
19,7,"[19, 30, 8, 124, 24, 4, 26, 7]",57.959999999999994,"[74, 44, 45, 86, 25, 26, 40]",7
19,7,"[19, 30, 8, 24, 4, 26, 7]",59.95999999999999,"[74, 44, 42, 25, 26, 40]",6
19,7,"[19, 30, 8, 125, 124, 24, 4, 26, 7]",64.95999999999998,"[74, 44, 46, 195, 86, 25, 26, 40]",8
19,8,"[19, 30, 8]",11.0,"[74, 44]",2
19,8,"[19, 28, 31, 35, 23, 27, 8]",47.0,"[73, 92, 98, 83, 81, 43]",6
19,8,"[19, 28, 29, 23, 27, 8]",49.0,"[73, 91, 82, 81, 43]",5
19,8,"[19, 28, 31, 1, 140, 141, 139, 27, 8]",52.0,"[73, 92, 12, 13, 206, 205, 90, 43]",8
19,8,"[19, 28, 31, 1, 21, 36, 38, 152, 30, 8]",54.0,"[73, 92, 12, 11, 78, 106, 117, 96, 44]",9
19,9,"[19, 30, 8, 124, 24, 25, 9]",54.0,"[74, 44, 45, 86, 85, 47]",6
19,9,"[19, 30, 8, 24, 25, 9]",56.0,"[74, 44, 42, 85, 47]",5
19,9,"[19, 30, 8, 125, 124, 24, 25, 9]",61.0,"[74, 44, 46, 195, 86, 85, 47]",7
19,9,"[19, 30, 8, 125, 126, 24, 25, 9]",66.0,"[74, 44, 46, 196, 87, 85, 47]",7
19,9,"[19, 30, 8, 124, 125, 126, 24, 25, 9]",75.0,"[74, 44, 45, 195, 196, 87, 85, 47]",8
19,10,"[19, 28, 31, 1, 11, 128, 129, 127, 26, 7, 116, 117, 115, 10]",95.0,"[73, 92, 12, 9, 58, 198, 197, 89, 40, 41, 190, 189, 55]",13
19,10,"[19, 28, 31, 1, 11, 129, 127, 26, 7, 116, 117, 115, 10]",96.0,"[73, 92, 12, 9, 59, 197, 89, 40, 41, 190, 189, 55]",12
19,10,"[19, 30, 8, 124, 24, 4, 26, 7, 116, 117, 115, 10]",96.96,"[74, 44, 45, 86, 25, 26, 40, 41, 190, 189, 55]",11
19,10,"[19, 30, 8, 24, 4, 26, 7, 116, 117, 115, 10]",98.95999999999998,"[74, 44, 42, 25, 26, 40, 41, 190, 189, 55]",10
19,10,"[19, 28, 31, 1, 11, 128, 129, 127, 26, 7, 6, 10]",99.0,"[73, 92, 12, 9, 58, 198, 197, 89, 40, 35, 37]",11
19,11,"[19, 28, 31, 1, 11]",13.0,"[73, 92, 12, 9]",4
19,11,"[19, 28, 29, 23, 35, 31, 1, 11]",37.0,"[73, 91, 82, 83, 98, 12, 9]",7
19,11,"[19, 136, 137, 138, 31, 1, 11]",39.0,"[75, 203, 204, 99, 12, 9]",6
19,11,"[19, 30, 152, 38, 36, 21, 1, 11]",44.0,"[74, 96, 117, 106, 78, 11, 9]",7
19,11,"[19, 30, 38, 36, 21, 1, 11]",46.0,"[74, 95, 106, 78, 11, 9]",6
19,12,"[19, 28, 31, 1, 12]",13.0,"[73, 92, 12, 10]",4
19,12,"[19, 28, 29, 23, 35, 31, 1, 12]",37.0,"[73, 91, 82, 83, 98, 12, 10]",7
19,12,"[19, 136, 137, 138, 31, 1, 12]",39.0,"[75, 203, 204, 99, 12, 10]",6
19,12,"[19, 30, 152, 38, 36, 21, 1, 12]",44.0,"[74, 96, 117, 106, 78, 11, 10]",7
19,12,"[19, 30, 38, 36, 21, 1, 12]",46.0,"[74, 95, 106, 78, 11, 10]",6
19,13,"[19, 28, 31, 1, 12, 13]",18.0,"[73, 92, 12, 10, 60]",5
19,13,"[19, 28, 29, 23, 35, 31, 1, 12, 13]",42.0,"[73, 91, 82, 83, 98, 12, 10, 60]",8
19,13,"[19, 136, 137, 138, 31, 1, 12, 13]",44.0,"[75, 203, 204, 99, 12, 10, 60]",7
19,13,"[19, 28, 31, 1, 12, 142, 144, 143, 13]",49.0,"[73, 92, 12, 10, 62, 207, 208, 63]",8
19,13,"[19, 30, 152, 38, 36, 21, 1, 12, 13]",49.0,"[74, 96, 117, 106, 78, 11, 10, 60]",8
19,14,"[19, 28, 31, 1, 12, 13, 0, 14]",33.0,"[73, 92, 12, 10, 60, 2, 3]",7
19,14,"[19, 28, 31, 35, 18, 3, 14]",54.0,"[73, 92, 98, 71, 20, 19]",6
19,14,"[19, 28, 29, 23, 35, 31, 1, 12, 13, 0, 14]",57.0,"[73, 91, 82, 83, 98, 12, 10, 60, 2, 3]",10
19,14,"[19, 136, 137, 138, 31, 1, 12, 13, 0, 14]",59.0,"[75, 203, 204, 99, 12, 10, 60, 2, 3]",9
19,14,"[19, 28, 31, 1, 3, 14]",60.14,"[73, 92, 12, 7, 19]",5
19,15,"[19, 28, 31, 1, 12, 13, 0, 15]",34.0,"[73, 92, 12, 10, 60, 2, 4]",7
19,15,"[19, 28, 29, 23, 35, 31, 1, 12, 13, 0, 15]",58.0,"[73, 91, 82, 83, 98, 12, 10, 60, 2, 4]",10
19,15,"[19, 136, 137, 138, 31, 1, 12, 13, 0, 15]",60.0,"[75, 203, 204, 99, 12, 10, 60, 2, 4]",9
19,15,"[19, 30, 152, 38, 36, 21, 1, 12, 13, 0, 15]",65.0,"[74, 96, 117, 106, 78, 11, 10, 60, 2, 4]",10
19,15,"[19, 28, 31, 1, 12, 142, 144, 143, 13, 0, 15]",65.0,"[73, 92, 12, 10, 62, 207, 208, 63, 2, 4]",10
19,16,"[19, 28, 31, 1, 11, 2, 17, 16]",36.0,"[73, 92, 12, 9, 15, 16, 67]",7
19,16,"[19, 28, 31, 1, 12, 13, 0, 16]",43.0,"[73, 92, 12, 10, 60, 2, 5]",7
19,16,"[19, 28, 29, 23, 35, 31, 1, 11, 2, 17, 16]",60.0,"[73, 91, 82, 83, 98, 12, 9, 15, 16, 67]",10
19,16,"[19, 136, 137, 138, 31, 1, 11, 2, 17, 16]",62.0,"[75, 203, 204, 99, 12, 9, 15, 16, 67]",9
19,16,"[19, 28, 29, 23, 35, 31, 1, 12, 13, 0, 16]",67.0,"[73, 91, 82, 83, 98, 12, 10, 60, 2, 5]",10
19,17,"[19, 28, 31, 1, 11, 2, 17]",32.0,"[73, 92, 12, 9, 15, 16]",6
19,17,"[19, 28, 31, 1, 12, 13, 0, 16, 17]",47.0,"[73, 92, 12, 10, 60, 2, 5, 67]",8
19,17,"[19, 28, 29, 23, 35, 31, 1, 11, 2, 17]",56.0,"[73, 91, 82, 83, 98, 12, 9, 15, 16]",9
19,17,"[19, 136, 137, 138, 31, 1, 11, 2, 17]",58.0,"[75, 203, 204, 99, 12, 9, 15, 16]",8
19,17,"[19, 30, 152, 38, 36, 21, 1, 11, 2, 17]",63.0,"[74, 96, 117, 106, 78, 11, 9, 15, 16]",9
19,18,"[19, 28, 31, 35, 18]",28.0,"[73, 92, 98, 71]",4
19,18,"[19, 28, 29, 23, 35, 18]",38.0,"[73, 91, 82, 83, 71]",5
19,18,"[19, 136, 137, 138, 31, 35, 18]",54.0,"[75, 203, 204, 99, 98, 71]",6
19,18,"[19, 28, 31, 1, 3, 18]",54.14,"[73, 92, 12, 7, 20]",5
19,18,"[19, 28, 31, 1, 12, 13, 0, 14, 3, 18]",59.0,"[73, 92, 12, 10, 60, 2, 3, 19, 20]",9
19,20,"[19, 28, 31, 1, 12, 13, 0, 15, 105, 103, 104, 20]",60.0,"[73, 92, 12, 10, 60, 2, 4, 66, 179, 178, 77]",11
19,20,"[19, 28, 31, 1, 12, 13, 0, 15, 20]",65.0,"[73, 92, 12, 10, 60, 2, 4, 65]",8
19,20,"[19, 28, 31, 1, 11, 2, 17, 22, 20]",74.0,"[73, 92, 12, 9, 15, 16, 69, 76]",8
19,20,"[19, 28, 29, 23, 35, 31, 1, 12, 13, 0, 15, 105, 103, 104, 20]",84.0,"[73, 91, 82, 83, 98, 12, 10, 60, 2, 4, 66, 179, 178, 77]",14
19,20,"[19, 136, 137, 138, 31, 1, 12, 13, 0, 15, 105, 103, 104, 20]",86.0,"[75, 203, 204, 99, 12, 10, 60, 2, 4, 66, 179, 178, 77]",13
19,21,"[19, 28, 31, 1, 21]",15.0,"[73, 92, 12, 11]",4
19,21,"[19, 30, 152, 38, 36, 21]",32.0,"[74, 96, 117, 106, 78]",5
19,21,"[19, 30, 38, 36, 21]",34.0,"[74, 95, 106, 78]",4
19,21,"[19, 28, 29, 23, 35, 31, 1, 21]",39.0,"[73, 91, 82, 83, 98, 12, 11]",7
19,21,"[19, 136, 137, 138, 31, 1, 21]",41.0,"[75, 203, 204, 99, 12, 11]",6
19,22,"[19, 28, 31, 1, 11, 2, 17, 22]",60.0,"[73, 92, 12, 9, 15, 16, 69]",7
19,22,"[19, 28, 31, 1, 12, 13, 0, 15, 105, 103, 104, 20, 22]",74.0,"[73, 92, 12, 10, 60, 2, 4, 66, 179, 178, 77, 76]",12
19,22,"[19, 28, 31, 1, 12, 13, 0, 16, 17, 22]",75.0,"[73, 92, 12, 10, 60, 2, 5, 67, 69]",9
19,22,"[19, 28, 31, 1, 12, 13, 0, 15, 20, 22]",79.0,"[73, 92, 12, 10, 60, 2, 4, 65, 76]",9
19,22,"[19, 28, 31, 1, 11, 2, 17, 16, 108, 106, 107, 22]",81.0,"[73, 92, 12, 9, 15, 16, 67, 68, 181, 180, 80]",11
19,23,"[19, 28, 31, 35, 23]",16.0,"[73, 92, 98, 83]",4
19,23,"[19, 28, 29, 23]",18.0,"[73, 91, 82]",3
19,23,"[19, 30, 8, 27, 23]",42.0,"[74, 44, 43, 81]",4
19,23,"[19, 136, 137, 138, 31, 35, 23]",42.0,"[75, 203, 204, 99, 98, 83]",6
19,23,"[19, 136, 137, 138, 31, 28, 29, 23]",50.0,"[75, 203, 204, 99, 92, 91, 82]",7
19,24,"[19, 30, 8, 124, 24]",20.0,"[74, 44, 45, 86]",4
19,24,"[19, 30, 8, 24]",22.0,"[74, 44, 42]",3
19,24,"[19, 30, 8, 125, 124, 24]",27.0,"[74, 44, 46, 195, 86]",5
19,24,"[19, 30, 8, 125, 126, 24]",32.0,"[74, 44, 46, 196, 87]",5
19,24,"[19, 30, 8, 124, 125, 126, 24]",41.0,"[74, 44, 45, 195, 196, 87]",6
19,25,"[19, 30, 8, 124, 24, 25]",30.0,"[74, 44, 45, 86, 85]",5
19,25,"[19, 30, 8, 24, 25]",32.0,"[74, 44, 42, 85]",4
19,25,"[19, 30, 8, 125, 124, 24, 25]",37.0,"[74, 44, 46, 195, 86, 85]",6
19,25,"[19, 30, 8, 125, 126, 24, 25]",42.0,"[74, 44, 46, 196, 87, 85]",6
19,25,"[19, 30, 8, 124, 125, 126, 24, 25]",51.0,"[74, 44, 45, 195, 196, 87, 85]",7
19,26,"[19, 28, 31, 1, 11, 128, 129, 127, 26]",43.0,"[73, 92, 12, 9, 58, 198, 197, 89]",8
19,26,"[19, 28, 31, 1, 11, 129, 127, 26]",44.0,"[73, 92, 12, 9, 59, 197, 89]",7
19,26,"[19, 30, 8, 124, 24, 4, 26]",44.959999999999994,"[74, 44, 45, 86, 25, 26]",6
19,26,"[19, 30, 8, 24, 4, 26]",46.95999999999999,"[74, 44, 42, 25, 26]",5
19,26,"[19, 30, 8, 125, 124, 24, 4, 26]",51.95999999999998,"[74, 44, 46, 195, 86, 25, 26]",7
19,27,"[19, 30, 8, 27]",22.0,"[74, 44, 43]",3
19,27,"[19, 28, 31, 35, 23, 27]",36.0,"[73, 92, 98, 83, 81]",5
19,27,"[19, 28, 29, 23, 27]",38.0,"[73, 91, 82, 81]",4
19,27,"[19, 28, 31, 1, 140, 141, 139, 27]",41.0,"[73, 92, 12, 13, 206, 205, 90]",7
19,27,"[19, 136, 137, 138, 31, 35, 23, 27]",62.0,"[75, 203, 204, 99, 98, 83, 81]",7
19,28,"[19, 28]",2.0,[73],1
19,28,"[19, 136, 137, 138, 31, 28]",34.0,"[75, 203, 204, 99, 92]",5
19,28,"[19, 30, 152, 38, 36, 21, 1, 31, 28]",45.0,"[74, 96, 117, 106, 78, 11, 12, 92]",8
19,28,"[19, 30, 38, 36, 21, 1, 31, 28]",47.0,"[74, 95, 106, 78, 11, 12, 92]",7
19,28,"[19, 30, 8, 27, 23, 35, 31, 28]",56.0,"[74, 44, 43, 81, 83, 98, 92]",7
19,29,"[19, 28, 29]",8.0,"[73, 91]",2
19,29,"[19, 28, 31, 35, 23, 29]",26.0,"[73, 92, 98, 83, 82]",5
19,29,"[19, 136, 137, 138, 31, 28, 29]",40.0,"[75, 203, 204, 99, 92, 91]",6
19,29,"[19, 28, 135, 133, 134, 29]",41.0,"[73, 93, 202, 201, 94]",5
19,29,"[19, 30, 152, 38, 36, 21, 1, 31, 28, 29]",51.0,"[74, 96, 117, 106, 78, 11, 12, 92, 91]",9
